#aa,sced,cplx,site,resl,acap,etat,rely,data,prec,pmat,aexp,flex,pcon,tool,time,stor,docu,b,plex,pcap,kloc,ltex,pr,ruse,team,pvol,effort,months,defects,risks
2.1815839858937585,3.0,4.727129906910628,1.224642824701911,4.985814702498711,3.916540978426622,2.906600559039137,3.542686011278157,2.8406984992537474,1.0248165169580918,2.619738641104813,3.592022161264591,1.786209309359485,1.1340152581468175,2.0,3.4746369980121194,3.020371500125677,4.788398611148001,3.163417478847508,2.9391780187329752,4.834297046744896,273.57515117927323,2.8146022540126503,5.090030870004288,5.364885377045253,2.7167824001215437,4.623660013502647,14853.556768838089,70.34325125916672,7953.123201437608,0.2680965147453083
1.4207046119839986,3.0,4.547432213030644,4.186825933754337,2.926905852241455,4.327319676182905,3.5644211579625935,3.1186645980817715,2.3530947932078297,2.4663876823447435,2.5735540202211338,4.243317369683688,1.2348100656883378,4.464502734113635,2.0,3.3613792575759835,3.3111238665739315,1.0106010268684127,7.564273995431836,1.5047921283887156,4.71077541893747,240.9902061951838,3.325155278637065,3.0795356541426258,5.7190995448177055,3.754713382464338,2.6086606719897536,18051.155057260617,74.05207995731156,5247.09831693905,0.0
2.2412258873608684,3.0,5.812901510222151,2.3387236132239106,2.2304366936195206,4.866239429693653,1.379851947810691,4.631944397106066,2.2960508522559846,3.8605286908020138,2.508390582617883,4.797219108943253,2.552623705379815,3.0169420693470843,2.0,3.816101083107517,3.734485811633073,4.696117704913634,4.18980093947743,2.2027318903593365,4.164460158583706,102.27453821552072,1.7872394415987816,1.1904699034384532,2.6698768476201122,2.4293719426853118,3.8447368178890056,8088.541158556772,57.83697141650432,3967.582956763634,0.0
4.032568050196055,3.0,5.656865580683807,5.813720101844323,4.795795394425811,4.392093846929211,2.862973130687058,3.692038627165175,2.4927124696070653,3.835023065301696,2.147429059931423,1.8564195133968333,2.4415024845030247,1.8662948921704792,2.0,3.5218992562771274,3.5172874075982197,1.567604757113012,8.523987209025265,2.535718526944024,3.5813452733802604,72.64537658941356,3.050416354328336,2.886614157676191,5.559725968605558,2.4405338855897405,4.274286807908947,4912.829255465593,48.96557527762015,2461.4152773830165,1.0723860589812333
1.2420631348217672,3.0,4.027891563830499,3.8004779101891106,2.033869666462658,4.554088464108049,1.1735367298129764,4.237743863461594,2.3457040204903628,3.0256872303747238,2.13637016380594,4.898689793920728,4.272455173944863,4.658372448627597,2.0,3.616525293081941,3.2529887887451467,3.97259332752275,5.606988150015707,1.4191375099471142,3.106629239467763,351.9530773280117,2.928658357153764,1.2709516497028281,2.5021663341873355,3.4321311940912205,2.8888405928892538,17672.24733664155,72.13202412623092,7490.098079999243,0.0
2.554630443220866,3.0,4.169810817580922,3.3308426901623007,4.552045615821205,3.8207933419274847,2.0321812529866015,4.650226143774799,2.4888829287114733,1.1413167630538354,2.566806990328079,4.50097868507866,3.5771026071635106,4.608066204828328,2.0,3.654317059463352,3.5225857041530566,1.9764013413349404,4.97287850420875,3.205152866430783,4.274533077706874,313.1140275663849,1.7689094722191254,2.0093622164774985,2.6736321151503355,4.185158056914574,2.18092083531437,16206.526181316412,69.19936112430312,4359.580901261707,0.0
2.6989645888595977,3.0,4.842811617113411,4.625786919602543,1.123502420673539,4.8623165321771245,3.88898983942481,4.453298090397432,2.9909666416480847,2.5861096431029784,2.328289086533628,1.9785522479511428,1.7994201094885591,4.564973588333604,2.0,3.695329643462604,3.861498514417085,2.274025773981215,4.5906050121426505,1.6903270351614808,3.271347800427849,333.41280806831696,3.2403191426577873,1.6938323431588544,5.815171984059411,4.494920291584242,3.8560771312849127,27670.739949995575,87.1772546202839,13817.865494500253,0.5361930294906166
1.0043915507173846,3.0,5.444477846700263,1.4976551495178767,1.9824296663031618,3.353630733289892,3.1229979849683476,4.604332159148386,2.5593283233032373,1.1186134383846609,2.3157532215044627,3.1583153343348442,2.5568637760678956,1.2104876530781388,2.0,3.4075436669789094,3.496447947156562,4.0056196794031695,7.870416984616972,1.6622497548120259,4.982962430922186,367.919275208146,3.362222878430758,1.4606696583580043,3.116261824700477,2.590304429421404,4.86322193326876,21105.337650686022,79.30698558573553,55458.41922736052,0.2680965147453083
3.322581369656608,3.0,5.537169849310274,4.101754151302397,2.1986110147293676,4.619499713047602,1.003469900271016,4.725117773670012,2.0040705750254206,3.778759143866726,2.6133771871105376,2.6125475625859607,1.1629963492684636,4.250581897677202,2.0,3.6907682296155446,3.9305144393040887,1.0144085991596148,9.437016280522613,3.119752264828662,4.487901684234377,106.99012133638179,3.6999405993535928,5.001332494286601,2.654605664647499,4.707224028992135,3.8478776282249623,6870.582508395135,54.88165110687193,1140.260392164828,0.0
4.525084131138162,3.0,4.711571114338432,1.4217520579535332,1.002488022821054,4.9659061735845045,4.904225783520419,4.315270111088804,2.843403669245744,3.4207815307802556,2.7765139124550715,3.5019086126974703,4.39607351123218,1.5215605128997476,2.0,3.998035703750319,3.9185574646677983,4.66030400407185,3.8795279003589735,2.8689742229701496,3.6660757703564295,118.6369958125118,3.3551871488471994,3.411064637096874,4.593856527024436,1.5329029969465537,3.9751290698869504,8306.835097327114,58.90183027775041,3743.775795964115,0.5361930294906166
5.160787376452097,3.0,5.94087643098217,2.9178047859530882,2.4027328150134544,4.3931740878243914,1.7427690794671937,3.7015526495466045,2.5271903339617596,4.178373523497777,2.991596141031128,2.8872222485595334,2.9419866432218207,2.0202200830359405,2.0,3.155672091873087,3.0787987010237297,3.0962632497326825,3.407913173953331,3.3130601342829498,3.78700931865973,355.87519947039067,1.1229772277434413,3.0576787684834135,3.426194185758131,3.990907920665718,4.332744622098887,25608.36885931374,78.35907541383604,10763.955429295227,0.2680965147453083
2.2143333333478217,3.0,5.004214955414761,5.670981039011571,2.2335348674576956,3.519193860043314,3.2435949890802216,4.9551235189887155,2.6411058355362806,4.522058698949408,2.894025034343179,3.098707641288029,4.639814596857258,1.8220570887504635,2.0,3.0071070685658845,3.2145380518077755,4.250590930767097,5.322322581291145,3.055312053229589,3.856783354251329,221.92421749487468,3.921438094091632,5.995704516490755,3.8037677845310887,3.5481813263804374,2.6534256103678993,15751.311778522517,65.94522108898914,1368.7085593648221,0.0
1.9252709600337221,3.0,3.077188780969927,5.26317128400588,3.2231527499099286,4.557032769329815,2.277137471784901,4.846429803897459,2.3135703859713925,4.768482300176749,2.8399278986197354,3.609660489020857,4.913775863748242,3.058429154837246,2.0,3.0139347016601103,3.825835606815211,4.750127631140252,3.589682774037935,3.957396384050254,3.483374393542931,16.966462871606367,1.3801443507422557,1.0613930824825921,5.421639376558755,3.101278628575841,4.489020746691603,1052.4750376506938,29.112182630628418,245.87877854527804,0.2680965147453083
5.496148423966827,3.0,5.70346790248931,3.5809717890446087,1.651577815788344,4.828910728736229,1.829937828913578,4.304862399726229,2.360271987935811,4.742548406828752,2.4726891858879805,1.0957475582041356,3.087504482686462,3.5008668279348054,2.0,3.284194312501119,3.6424228659150417,4.9360168152804444,3.8895809594157367,1.5748589229129406,4.056121819571651,105.6072313004259,3.4851750108205346,1.3647078470117409,5.640081590527747,2.2776767008047507,2.3186082332076383,6721.819051485445,54.07632434098111,1646.9151275641707,1.0723860589812333
4.336755399677189,3.0,5.7884520393280035,4.095959155951077,2.6060730395434146,3.305041836892043,1.0358637040575078,3.0077656237289796,2.3236026548336195,3.6246270634160633,2.3391375000247154,3.802376676317956,4.9459827191500665,4.981796521895109,2.0,3.051872371136916,3.0809255329128495,3.3304477914152515,9.207494530816266,1.0722412121762877,3.100053652081921,286.1702870019618,2.119120623812678,5.135292081430648,4.158252429797358,2.9628954636788127,4.783245011643562,10721.329845148923,60.019010566797554,12838.104827667381,0.0
1.8336355519154175,3.0,5.365038012624376,1.6414100099868332,3.9744404439195398,3.773140658447245,5.192661473341579,3.226884765521141,2.9029650376812692,3.1987729379146153,2.185085316479337,1.227049816791531,3.004494174393276,4.358976657132475,2.0,3.629251269935332,3.2608517252484095,2.0698243155989635,7.899930778507095,3.729621352007509,4.819384420059517,128.0572061271848,2.13933247495079,4.940616236386145,2.675938751347295,4.686660376781281,2.6847710371817706,6806.5126449406,53.04207578501527,3091.007934070104,0.5361930294906166
4.0980682960805215,3.0,4.5089450885016085,3.4019442254613654,2.4157055161260734,4.390576446382578,2.817828904892492,4.984165791852895,2.8878589083252963,4.232003279163112,2.920742304034964,2.0748272336494797,3.7054640539009247,4.590229126383083,2.0,3.901027764108047,3.5423244397438736,1.2896657210883138,7.639570543694759,1.895756113983162,4.800573089330148,355.39628977964406,3.6668771274738345,4.418261175789615,2.4707378388265857,1.2979355330699058,3.7189855882405443,24400.198586260547,80.90575309355559,5214.801391117242,0.5361930294906166
2.204102946501326,3.0,3.74201571652537,3.5070221061399782,3.991698923416987,3.4603799170314358,4.935371427288979,4.3652186668651165,2.394854170098063,2.0029732496292314,2.2413810542540764,3.327860314974226,1.0499729581505086,1.180676555389995,2.0,3.027762252509343,3.605655460529081,3.9927535423337166,4.133185294489824,2.880307677647093,4.373462736208062,215.61091430122826,1.0426374676030283,4.541926963615124,2.4706144785126485,3.0694819489953726,4.2196133867476755,14477.424278677252,70.58613666935435,4174.190908958078,0.0
5.85141181256866,3.0,3.986914849358508,1.6834012484607743,1.4016706393959009,4.406845051236856,2.6365058086746878,4.141131737058567,2.769051193432149,4.473214815644452,2.8450526376740584,2.6607826530268506,4.737647590767915,1.0817211508048374,2.0,3.187037383624257,3.9520275727285226,3.482247982216621,9.125963126133673,3.2207070754664238,3.918509199595852,289.7114078110411,3.4280125068532445,5.955255812143354,4.082846376271652,4.158981904819216,3.4993640359339806,11402.366909889466,60.095231697751906,9181.845164438562,0.0
5.0902070816385745,3.0,5.340771487713176,3.074920045678464,1.6182793078131983,3.0606185645343045,4.174813081610762,3.2931801499900732,2.107520249844023,3.964194004200246,2.3497085973144793,2.971705905105784,4.371791185965167,1.5871507901879958,2.0,3.2162590321102518,3.2480733090667595,1.3541108378243885,9.311891222812058,1.970985831975653,3.4490100587629122,362.32751235901367,1.0556889465288033,1.2485451428615164,5.552876007731527,3.9731400202445597,4.598366263431963,23471.245824638958,77.03608228387952,29187.5533256876,0.2680965147453083
3.587922213689775,3.0,5.947983168098918,3.371790373865549,3.845190954865467,3.226218906357434,2.9586002562505826,3.3245899737179743,2.1036481265606946,2.827375214062421,2.1509070062475484,4.3220687126298225,2.141895527591489,4.71543770872419,2.0,3.859705735199011,3.140593260806861,3.0557436033155048,5.415517084506703,3.3767485974343177,4.139573018815794,57.66081240709322,3.628461509680515,5.1986619347318985,3.6595858588486854,1.0880835157951174,3.540055133095836,5319.969544324368,52.80971783204756,1112.0109657636176,0.0
2.259798619500401,3.0,4.668699265446966,1.3234939733871423,4.567164537207216,4.469791761778863,5.103840700302571,3.8724913956398748,2.492031641596321,2.844324882382838,2.81393146472067,4.870413408491451,3.929525125180354,2.2900611121648184,2.0,3.9559328886089276,3.8804581972201673,2.445478351377861,3.2643823186934426,1.5347994622003496,3.0946066350162362,177.3844312713418,2.954833158746764,4.49184024898312,3.310062869878892,3.3984802825878337,4.38831035981321,10171.56863511662,58.59778863520914,6813.445484019375,0.0
1.6523239387154285,3.0,3.4434501372971322,5.046794286885949,2.324113138094526,4.193022008346727,2.015357057771653,3.3344777042070204,2.9096866138551793,2.1436609445800654,2.7987044717887013,2.493718740674512,2.722061853312214,2.5454254631724824,2.0,3.1340300403383594,3.9004342201687447,4.5574836632501,7.963470053662184,2.4153012535464176,4.883255605527598,309.4933178143967,3.5367739967598886,2.029120594099971,4.798368084354827,4.33710298679739,2.653659319262487,19033.28296292315,74.64681770193306,3776.7188944399322,0.0
2.9252903686643226,3.0,4.42873609045191,2.683311095445579,4.10591530468892,4.973571531508352,3.993724071932586,3.4134368519366562,2.2175596489151266,4.077364342581778,2.0695838209752773,4.294361497329862,1.609072611293354,4.505637679081646,2.0,3.6731001834079975,3.9015029828464884,2.4542675272195846,7.5130851154149925,1.783812152250119,4.903343423872744,7.285046338321249,2.2090188525688905,2.536453820474909,5.46471056831556,1.0774575934431159,4.986730839976927,798.8871133373848,28.50211936966,131.4609996504191,0.2680965147453083
2.8443608772510385,3.0,5.060647711730807,5.800027728316199,4.481637461471491,3.2661274168162455,4.9510166668737146,3.8658296601986644,2.116570602868273,1.4157948898616013,2.0771161922494423,2.832081488559659,2.671783047305933,3.5591984684402975,2.0,3.3245731675547456,3.6821670064678127,1.9792150916716054,4.2230616082182415,3.542957050641487,4.1568417610244754,15.273131441835318,3.532767007336301,1.8609210925894473,5.219771433123587,1.2826860232734862,2.653474807528448,1128.357794861999,32.9811393286329,346.65876477899053,0.5361930294906166
2.7377594018008917,3.0,5.68753253095877,3.4697201635631454,1.1723817537918677,3.592786726712147,1.3866708762369893,3.952625110537685,2.774552320227005,4.387587748280655,2.3900140374299905,4.368816302340173,3.278332845377181,4.867149618032876,2.0,3.226929631721899,3.4913778098128994,4.840619177780272,5.720513388415509,3.36784960408159,3.488230292016595,150.7229235822056,3.9682706349019226,2.3429053136596947,3.2188925074498123,4.969687667526752,2.2440674357761723,8281.061467435942,57.44530792818235,1107.8187094841505,0.0
2.609105921814895,3.0,4.261116107870858,3.051738125772866,2.2634402740725497,4.903505508779643,2.6622991350218816,4.023203076998968,2.3902668198185455,2.5946895464365776,2.761184695615697,3.82598948068246,2.2421961365832628,3.8996436381402635,2.0,3.5461496386906126,3.200914559912482,1.1569819985817698,6.299133881505589,3.053221197709699,3.8542690556112076,142.52262553074107,1.5388659757843408,5.643742440453683,3.142873784682782,4.302514877056522,3.79494990606583,8151.633438172195,58.128956498871595,2548.1070951084375,0.2680965147453083
1.7329086170479115,3.0,4.234689606945044,4.651288643105333,3.9549432918643634,3.476765142203276,3.6245785211473023,3.7487468733114158,2.420622271342525,3.6584315771042855,2.6597238762834445,1.2835137035865856,3.6676777802716662,2.787124252781384,2.0,3.1051547445889023,3.6104477372766652,4.711295200715302,5.028109904950271,2.627229961739662,3.6036579824514092,112.08796142179249,2.281278592667749,1.13649019831875,5.88825537846305,1.6230637885361472,3.77030936585564,6711.601896714889,52.63638778245752,5904.648921952041,1.6085790884718498
3.031626023167716,3.0,5.423293137266754,1.9757976663406476,2.8589046721065765,4.650820321574617,4.877145795616406,3.629996742760822,2.8262020423606047,1.9156803648832539,2.666108304185385,3.14303354035124,3.1205248374933787,3.82394304445142,2.0,3.8879616656906135,3.7033804215841446,1.442124688900973,9.655878962030307,3.9323200623130887,4.875465513468344,384.6199522369594,3.412409573459132,5.356236929503657,2.4413209819968316,3.3844196914922766,2.6311590005286614,18285.89339483729,72.15946610968379,6029.166452587444,0.0
3.7509441474178753,3.0,3.0169529226068126,2.7432586280935354,2.8121426701039693,3.3410854053875196,3.8259148127092866,3.5720848052274774,2.864430681381184,4.82279714460513,2.2651893058899217,4.1203339765050035,4.41514561274981,2.929129600614432,2.0,3.269487987436969,3.9430544027198353,2.5103850932312537,7.185157981028096,3.320548876498635,3.2503851161012043,18.796573258877306,1.1907307865941457,2.449643457452719,3.5122228223913323,2.581302507671333,3.8100766628400407,1355.0080001670383,31.89803977675158,556.9778001471872,0.2680965147453083
4.138186131782385,3.0,4.872568989902285,1.8134892339167288,2.46480793278251,4.646528017543643,3.7087582063451583,4.1921630674911015,2.0951455043191487,3.165916228854337,2.994544048141015,1.2894055957165294,4.1041962430447025,1.6128679291979036,2.0,3.839723946695118,3.499920895562277,1.834038808267493,3.409305672426285,1.6565585967625485,4.356139581880623,372.18833260619755,1.8620147150185158,3.6222225654159987,2.5756587154515143,1.2834219157642814,3.8827111461466983,19958.188985108187,74.94196445959524,30877.456054821254,2.1447721179624666
2.9050462170365625,3.0,3.764982969327525,4.71706443517153,4.334072929610279,3.3258661325645504,5.30665424823225,3.423153611304116,2.2280396552282085,3.1167094789683687,2.953991896358139,4.46554192417971,3.7673010041763058,1.8736094942713546,2.0,3.059903412656902,3.1922425792932874,3.939343349178772,9.896008722937534,1.5243556837181944,3.732644919638509,242.36891104746553,1.212433485811851,4.1091863511243245,3.5212679088871264,4.453293150268136,3.7817313498171874,11498.529403487006,59.671990211867076,2851.3566366495834,0.2680965147453083
3.788080429539974,3.0,3.255412604217388,5.364593142844252,4.827571858548568,3.872098611536594,4.052852073280468,4.21832962436372,2.35146591666507,4.119733478503644,2.1573212225200322,3.6667298807630075,4.536786833008576,4.031582557398126,2.0,3.4116136322385646,3.845738908816237,2.614348306641057,4.649598596660997,1.875979345787993,4.291174283089568,313.0822596799367,3.25178485997041,3.1461659723747673,5.080777868630401,3.8806614443646508,3.799246088940136,15736.337387478137,63.83582280010685,2893.532605167809,0.0
4.779450020085234,3.0,5.405372049623044,3.403708381917795,2.13132148223326,4.919822928137439,3.943584525655316,3.3405195075975245,2.082588411154657,3.2838342405982552,2.7735630068903045,4.509808630843009,1.4587260475375436,4.377239828515082,2.0,3.3565030667519524,3.208974742492653,3.309020713951004,4.901291811841844,1.364537861605052,4.708078490175129,354.39288865040925,3.2960146036096454,1.0259297364977877,2.1507151075818465,3.3302646939997715,2.7056545224346857,24623.844217987833,82.42065380592905,7208.396809829501,0.0
1.6797039051449894,3.0,4.524875554025291,5.7335419245232515,2.470830263227915,4.723293391708493,3.6130770735587734,3.854170112610408,2.975097140822024,1.2317980951115741,2.800603592589486,1.9796662580109605,4.293461684729124,3.192973030560248,2.0,3.1129562927815626,3.967970706061666,3.8950487981221964,5.734261853550722,1.3220707241041239,4.711045395645927,195.32095314075158,2.5255439965030932,2.903297316451324,2.0049557877166184,1.7928947492522829,2.563314895404603,18133.187740820944,75.65817289379962,4634.52817845047,1.6085790884718498
5.924926580801335,3.0,3.600059463798289,4.291938059995836,3.435872057034765,3.24025836680442,5.259942184476168,3.159649189017895,2.2238636358600616,3.2129995444042674,2.9561306389647926,1.0198513877114035,2.9039565714108067,2.7016752140503955,2.0,3.515057875210332,3.0885786101432906,4.55103440709652,6.598942936218064,3.6270631570742538,3.2017356917650384,11.08822369247521,3.4308825064818773,3.9116254707902423,5.1837278003412965,3.2822833609619484,4.308329724818209,896.6927762766697,28.4058096922692,85.89650542857896,0.5361930294906166
2.1253070476892506,3.0,5.206847071118691,4.582715690476214,3.7839885979109074,3.442994376329236,5.92967641872439,3.5696011335495577,2.5049380455640615,4.496664034431306,2.8254917792361973,4.212413604708381,4.686765129413191,2.258100800574617,2.0,3.9877741205231896,3.060106622291678,3.1185382416844307,6.910754771333692,2.5536450945092546,4.202560286171742,291.8548061828362,3.9088660536886337,5.858393749198418,4.570300722090362,1.2758282330972954,3.734316543844251,20866.410096396314,73.81242871675889,1746.3627892373368,0.0
3.535831288639238,3.0,3.6909618301724154,4.8371830618760585,3.0719201907829654,4.258218619806483,5.374368201938237,4.45913953436439,2.899953932151716,3.618204958573201,2.512008239413178,3.188122297401744,1.2862474271136972,3.0081472637731106,2.0,3.3529448947978358,3.6348963950975834,4.765258833873268,3.2505869935249088,1.8430417954753393,4.2183657850314775,112.24834436164171,3.811214237396488,2.781379805155413,3.851335498252411,3.7761970377444567,2.1921536892295928,6041.174916563534,51.428719483289385,1091.9690738940296,0.0
4.890320980213815,3.0,5.151701585861112,1.680479370464857,4.33857067664591,3.0270148054120787,1.6308615490337999,4.980967796758147,2.901326151678064,2.120228315630089,2.426291022657968,4.316417168782852,2.6296244922628453,4.679551939064405,2.0,3.4502147326326136,3.3360961406127383,4.9840221445011395,3.0137629852766947,3.6914286397229845,3.9516870417542993,385.9664770025389,3.8045649771406134,3.80037013447809,5.36085651083687,2.610350099718237,3.111514096668484,16406.66969494421,69.28896336938084,4277.502360549006,0.2680965147453083
4.561360200215663,3.0,3.13210440343677,3.9283835731472987,4.206634080576968,4.557333991981024,3.6934898171470056,3.3311359888319263,2.376969734587738,4.141910055594566,2.9860074474720353,3.9639940089905092,4.11235043635673,1.5227744540568686,2.0,3.610910586187541,3.603220703502462,2.2831937216930003,9.49350203954852,3.8720936786234663,3.808632303973879,174.99242317215217,1.5667277105091468,1.4465948448606494,2.9492608321855505,4.128790994513279,4.223547466662067,5939.084159441332,47.92207276416629,2169.9059028827055,0.2680965147453083
2.915406478875086,3.0,3.1716222181489186,2.317371531466458,1.0587118938543383,4.7651632293154815,5.102531949361366,4.582794278093969,2.4183504786957926,4.271768339809945,2.5161629423292897,1.0371941357272139,2.6430230457989454,2.7268091694058163,2.0,3.0208210371800415,3.657775634127768,1.7422214197702068,4.36952793039662,2.9299888660300124,4.1513713506272065,12.73679494294518,1.9908419487445268,1.7578396536937566,4.798159496530634,1.4891813847524165,4.042870122432177,988.4645934243038,31.34197973022094,568.343498401628,1.876675603217158
5.699544047195386,3.0,3.706164359396773,3.158833547348772,1.2210022964258975,3.544476600158922,1.5292603380432532,3.675717387393661,2.9390323722075857,1.4344798675334043,2.8001058880871685,2.5323841791984463,4.773632532963415,4.894626890109583,2.0,3.249427727885247,3.3912729161574835,3.4668043184265604,3.0308817985732466,3.373492238325172,4.014555784055559,320.06122088123624,2.919069157403288,2.2207052931654356,2.526902560959435,2.331473515752611,4.034562672353276,16503.87571528708,73.04349324681903,6018.977805334736,0.0
5.351224623758111,3.0,3.2422530513902506,1.229790829826832,4.663934697859883,3.295167268689483,4.630775039797243,3.7544959821739354,2.428875769558523,3.1197139868881867,2.7829501851519947,4.727944561559395,1.7627963936053113,4.530481373753894,2.0,3.971196922343556,3.7157072988057367,1.2696516166826517,7.999031491766453,3.911278535203426,4.576352376068632,104.43110719249515,1.3282367627413636,2.681759047509362,2.8840759471062314,4.738222793295045,4.8387926831030335,5681.77850551989,49.37579365101327,942.3136012561192,0.0
5.448125798143527,3.0,5.087013395534495,2.9246248732950706,4.190101411848428,4.333992831368441,5.459257757514831,3.128898608339104,2.1585002947614287,4.997301680844217,2.381502561123826,2.501088605149237,4.563426241608779,3.1923635172592975,2.0,3.194360248620151,3.371552922430113,4.346715954983553,8.131488040256414,2.7866296001251394,3.935700691750764,149.07214036642165,3.686667374249813,5.5009858144426715,3.3985060573035155,3.1714486452413015,4.017600758136899,9836.180766364405,55.961853441974526,1257.7908969694727,0.0
2.8480574844496584,3.0,5.721672729037502,3.9004692217123003,3.6671901216126597,4.3800530407681215,5.526125056692313,4.953865590329876,2.814172555327213,2.2968146328775254,2.1546508207815225,2.628536918464735,2.5306740798067833,1.0630179237584083,2.0,3.545942365052694,3.340093872660499,3.4274306765949034,6.540085302215091,2.397000380234665,3.721703520496807,150.95908312000722,1.6292866538982604,4.0869100832283545,3.4483801147532396,1.2706763816796651,2.9104149633675296,14223.338883577557,71.3280827085733,4385.189490822106,0.8042895442359249
2.738221120494316,3.0,4.395799600617554,1.9125880927274461,3.9135366205800515,4.338323293989825,3.067022412725483,4.568549801959844,2.526202123263608,4.263714337573804,2.3220599013218806,4.035531446364416,3.9355023165010676,2.8427906201622806,2.0,3.664964194402192,3.902368649377362,2.0405555108715547,5.812041537741689,1.0394127479722406,4.85166821529778,101.42586830329394,3.940961941777804,5.618654848314254,2.489493992655163,2.646078544922263,2.3215098321374743,7768.746040156805,54.47936172105711,1366.5147591744444,0.2680965147453083
2.2040318916732025,3.0,5.063203528241246,2.87264215441529,2.8181212248878498,3.6892536562857323,4.412111551083993,3.2985212005308755,2.448166675087341,3.7524821550407568,2.88623505408869,1.256200547516909,1.8417519698558933,2.7747110163766213,2.0,3.439389415230664,3.020209356919615,3.2982995046483627,9.545932900843713,2.3235154638336133,3.562441506140403,112.073088776902,3.433456468195767,2.5523560064298376,3.695024516152195,1.3554503181059494,2.359762958086154,7668.7400111865945,57.4779177112621,6599.464740677384,1.876675603217158
2.998128333346925,3.0,3.0188342827485726,5.1411062788657285,3.5937186306802307,3.081269234924105,1.1340949640523592,4.324420184424406,2.8450292392761276,1.6148337270868613,2.314333549478173,4.6769210193652215,2.942276024224277,1.0226661167202837,2.0,3.2556156097816493,3.003763147591568,3.4467682102148847,4.878052728170518,2.3244867495582846,4.395263580109111,162.90653803385146,2.6905726356027526,4.786896618437747,4.793389037094681,4.415226458373135,4.237162667207958,11690.711957384723,64.20208324606936,2811.736973115758,0.0
2.8472506612532142,3.0,4.080471811978073,4.484532171467411,2.717128407469879,4.292956100897485,4.539724119438048,3.7499093350354205,2.473520498266189,1.2135034262892255,2.4926877705673145,4.203598425433971,4.90541819768254,3.9934712548748497,2.0,3.345066971813761,3.7260004859010323,2.7601051849272844,3.675681077407247,1.7768360626526385,3.9162702358144115,375.4731662933065,1.73439248181846,2.1584892746766955,2.7523928638706856,3.2966741457822297,4.455326162159756,25298.208047507527,79.59831704572045,6249.19350904192,0.2680965147453083
3.105711941885345,3.0,3.404239294743551,2.1199206643521764,4.743465107732581,3.9785925805540434,4.93409226962074,3.250805138653498,2.8045896233005956,4.581437564103211,2.1747869448990294,1.6122837438506488,3.560017079842323,1.5131409174070494,2.0,3.6980797322412187,3.233552238574908,1.862217176614259,9.127980910567011,3.1949369858472667,4.422802603828682,263.65916274119684,1.4288473579818732,3.0737253457091613,4.922123894831843,1.4609053678205193,4.946167860628174,12967.620419151212,65.32264994962196,13059.409538379914,1.876675603217158
4.284132919820166,3.0,5.913822537084048,3.6484615710686867,3.86889432948134,4.615314333634549,3.8949241641072305,4.714027466038637,2.2848034194139375,3.1593746311357225,2.594004888083075,2.9562302615427387,4.991743477311397,2.487196841548222,2.0,3.6480556944100364,3.113092856764675,1.5812500021966325,8.286216726454974,1.789213341350599,3.6576558830903227,409.5247304938148,3.117498159886626,2.7784650511838107,2.211162080221201,2.5117351080716936,2.067313306955265,17167.118198258297,68.9051142895376,10106.419120539455,0.0
1.3627494358830807,3.0,3.146198865057285,4.462696459683606,2.193408087384836,3.7650086976513095,4.201452018099877,3.7710251198016675,2.8933894662969473,1.4805639788447507,2.800036060117227,1.5786279222791237,3.0573849151893593,4.706821746682127,2.0,3.016148538145848,3.4253174114033857,1.5630741538873694,5.3039683682908905,3.8987811290338223,4.590383446842611,177.69115978337965,2.4861226510351675,3.233411544371271,5.284485664651612,1.0184361628161938,4.368383582746876,13609.450925523763,71.31207080770942,6547.50780118295,1.6085790884718498
4.380713586584961,3.0,5.867843826369925,3.9725128241666883,4.014538575001261,3.088300267226356,2.460402948438291,4.088570928178834,2.747092137374216,1.1116962810897286,2.4564984024366088,3.2018598511577943,2.3542805944397434,1.426031457898365,2.0,3.6481524255759004,3.0475796176792884,2.7170245887945743,8.248540846653103,2.5938413573831687,4.33002079280762,186.88026958313486,3.068602177573429,2.7471766948507668,4.656388149244578,4.595458079785979,4.597988027635602,10175.562519426461,60.70865954271403,7384.091118373084,0.0
5.477637084495146,3.0,5.009399582553048,1.7121770930682003,1.8647135737747624,4.773396689206665,2.386748900940477,4.951963257341038,2.1655919958936316,1.7328742987685595,2.369890457808511,4.28533240048828,4.769705381037285,1.4241485268573784,2.0,3.8646624176910747,3.824844968647057,4.603258573069962,5.008863897791448,2.8116163476539096,4.867898316541358,217.437149189262,2.0013263562389207,2.8806303887570897,3.676240536902409,4.7809916275631075,2.8451733619732176,11172.738848511446,61.02809672748432,4864.840690324374,0.0
4.761116028953447,3.0,5.860896353418207,5.023844466471952,3.9771560202410603,3.3614669625019404,2.870129751201162,4.207371602991399,2.7185880345453395,3.1511663381093955,2.253624633426301,4.11544227324672,3.7831877762598505,3.4749405473038912,2.0,3.484960409380844,3.3017984415333865,4.878998879165345,3.4286678207642325,3.106640695687491,4.257082566313912,156.72532429615677,3.3157627539580483,5.635637095823667,2.1100256657756407,1.0702001199357816,3.3416551618088297,8595.16623376727,59.052366289325604,1087.9313601153835,0.0
